"center","left","right","steering","x","x1","velocity"
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_272.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_272.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_272.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_342.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_342.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_342.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_412.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_412.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_412.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_490.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_490.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_490.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_560.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_560.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_560.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_630.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_630.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_630.jpg,-0.1,1,0,30.18771
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_700.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_700.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_700.jpg,-0.3,1,0,30.16927
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_778.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_778.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_778.jpg,0,1,0,30.18825
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_857.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_857.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_857.jpg,0,1,0,30.18992
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_04_928.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_04_928.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_04_928.jpg,0,1,0,30.19021
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_008.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_008.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_008.jpg,-0.1,1,0,30.18844
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_078.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_078.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_078.jpg,0,1,0,30.19088
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_148.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_148.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_148.jpg,0,1,0,30.19015
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_237.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_237.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_237.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_313.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_313.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_313.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_381.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_381.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_381.jpg,0,1,0,30.19028
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_456.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_456.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_456.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_525.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_525.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_525.jpg,0,1,0,30.19028
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_596.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_596.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_596.jpg,-0.1,1,0,30.18768
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_674.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_674.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_674.jpg,0,1,0,30.19105
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_745.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_745.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_745.jpg,0,1,0,30.19012
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_826.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_826.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_826.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_897.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_897.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_897.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_05_967.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_05_967.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_05_967.jpg,0,1,0,30.19023
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_042.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_042.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_042.jpg,-0.2,1,0,30.18011
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_112.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_112.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_112.jpg,0,1,0,30.19067
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_191.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_191.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_191.jpg,0,1,0,30.19007
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_265.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_265.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_265.jpg,0,1,0,30.1902
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_333.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_333.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_333.jpg,-0.15,1,0,30.18564
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_409.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_409.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_409.jpg,-0.3,1,0,30.17051
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_480.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_480.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_480.jpg,0,1,0,30.18975
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_564.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_564.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_564.jpg,-0.05,1,0,30.19011
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_642.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_642.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_642.jpg,-0.25,1,0,30.17705
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_723.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_723.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_723.jpg,0,1,0,30.18935
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_792.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_792.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_792.jpg,0,1,0,30.19008
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_864.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_864.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_864.jpg,-0.05,1,0,30.1902
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_06_946.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_06_946.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_06_946.jpg,0,1,0,30.18778
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_019.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_019.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_019.jpg,0,1,0,30.19013
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_091.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_091.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_091.jpg,0,1,0,30.19033
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_163.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_163.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_163.jpg,-0.05,1,0,30.1899
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_242.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_242.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_242.jpg,0,1,0,30.19076
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_322.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_322.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_322.jpg,0,1,0,30.19053
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_392.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_392.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_392.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_459.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_459.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_459.jpg,0,1,0,30.19032
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_537.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_537.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_537.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_608.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_608.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_608.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_679.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_679.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_679.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_751.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_751.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_751.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_822.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_822.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_822.jpg,-0.15,1,0,30.18422
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_892.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_892.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_892.jpg,-0.35,1,0,30.16345
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_07_968.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_07_968.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_07_968.jpg,0,1,0,30.18824
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_044.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_044.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_044.jpg,0,1,0,30.18999
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_125.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_125.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_125.jpg,0,1,0,30.19023
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_191.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_191.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_191.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_258.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_258.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_258.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_325.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_325.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_325.jpg,0,1,0,30.19039
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_393.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_393.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_393.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_473.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_473.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_473.jpg,0,1,0,30.19028
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_541.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_541.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_541.jpg,0,1,0,30.19045
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_613.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_613.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_613.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_684.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_684.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_684.jpg,0,1,0,30.19032
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_756.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_756.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_756.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_824.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_824.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_824.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_15_08_894.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_15_08_894.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_15_08_894.jpg,0,1,0,30.19028
